t,e,n,u
10.230628427000001,-0.025369202718138695,-0.02783607505261898,-0.018204912543296814
10.582630953,-0.02550739422440529,-0.027679944410920143,-0.017930850386619568
10.591530237,-0.025644909590482712,-0.027525847777724266,-0.017664000391960144
10.602221259,-0.02578163892030716,-0.027373800054192543,-0.017404377460479736
10.891815512,-0.02605297975242138,-0.027076346799731255,-0.016906365752220154
10.902486113,-0.026180235669016838,-0.026945529505610466,-0.016663268208503723
10.913173578,-0.026306718587875366,-0.026816250756382942,-0.01644456386566162
11.218398652000001,-0.026557451114058495,-0.026563270017504692,-0.01602436602115631
11.229836557,-0.02668362855911255,-0.026444386690855026,-0.015817418694496155
11.238205125,-0.026809226721525192,-0.02632695436477661,-0.01561640202999115
11.246796429000002,-0.026934277266263962,-0.02621084824204445,-0.015421032905578613
11.555669291000001,-0.027058813720941544,-0.026095660403370857,-0.015231311321258545
11.564277819,-0.027271775528788567,-0.02586975321173668,-0.01483677327632904
11.575479605,-0.027378344908356667,-0.025758394971489906,-0.01464824378490448
11.861158351,-0.027484919875860214,-0.025647900998592377,-0.014465272426605225
11.873405332,-0.027571100741624832,-0.02555244229733944,-0.014284536242485046
11.882152563,-0.02774365060031414,-0.025364605709910393,-0.013939008116722107
12.171381967,-0.027830082923173904,-0.02527245134115219,-0.013773337006568909
12.179026987,-0.027897346764802933,-0.02518872171640396,-0.013594835996627808
12.191794443000001,-0.027965273708105087,-0.025105662643909454,-0.013421580195426941
12.199567464000001,-0.0281037800014019,-0.024942094460129738,-0.013089969754219055
12.497330453,-0.028155894950032234,-0.024857744574546814,-0.01293732225894928
12.50938511,-0.028208425268530846,-0.02477383054792881,-0.012789607048034668
12.518890853,-0.028261782601475716,-0.024690624326467514,-0.012646406888961792
12.812810764,-0.028315657749772072,-0.02460831217467785,-0.012511849403381348
12.824464691000001,-0.028382493183016777,-0.024433095008134842,-0.012255877256393433
12.835233400000002,-0.02841716818511486,-0.02434639260172844,-0.012133687734603882
13.175592494,-0.028470901772379875,-0.0241654384881258,-0.011890321969985962
13.185651045,-0.02849002368748188,-0.024071671068668365,-0.011768713593482971
13.194543756000002,-0.028510263189673424,-0.023978624492883682,-0.011650651693344116
13.203307942,-0.028531447052955627,-0.023886142298579216,-0.011539086699485779
13.53387455,-0.02855372428894043,-0.02379418909549713,-0.011431455612182617
13.540725645,-0.028524545952677727,-0.023587344214320183,-0.01118418574333191
13.551498562,-0.02851281128823757,-0.023485276848077774,-0.011066049337387085
13.841464934000001,-0.02850284054875374,-0.02338401786983013,-0.010951787233352661
13.853635894000002,-0.02845986746251583,-0.02329454943537712,-0.010827183723449707
13.862172378,-0.028418853878974915,-0.02320580743253231,-0.010720372200012207
14.177765812,-0.02834285981953144,-0.023030130192637444,-0.010517686605453491
14.185212150000002,-0.02828732691705227,-0.022956756874918938,-0.010409176349639893
14.196448904,-0.028233781456947327,-0.022883471101522446,-0.010304272174835205
14.209802229000001,-0.028182528913021088,-0.022809891030192375,-0.010202914476394653
14.564345837000001,-0.028133288025856018,-0.022736554965376854,-0.010104715824127197
14.573192579,-0.027987483888864517,-0.022622590884566307,-0.009904786944389343
14.583894872,-0.027917783707380295,-0.022564826533198357,-0.009808018803596497
14.893215935,-0.027850326150655746,-0.022506922483444214,-0.009714081883430481
14.909204966,-0.027670111507177353,-0.022456808015704155,-0.009539633989334106
14.916542374,-0.02758333832025528,-0.02243076078593731,-0.009456396102905273
15.241381622,-0.027389012277126312,-0.02239532582461834,-0.009303674101829529
15.249578523,-0.027282051742076874,-0.02238592505455017,-0.009233847260475159
15.263807412,-0.0271778367459774,-0.022376079112291336,-0.009166374802589417
