t,e,n,u
51.086047561,-0.7284050583839417,1.3559213876724243,0.010875669308006763
51.094460375000004,-0.7333482503890991,1.3557456731796265,0.010649796575307846
51.246916262000006,-0.7381983399391174,1.3556839227676392,0.010487642139196396
51.254698838,-0.7478086352348328,1.3553407192230225,0.010204825550317764
51.266493952000005,-0.7525631189346313,1.3551654815673828,0.01006944291293621
51.274775812,-0.7572820782661438,1.3549864292144775,0.009934118017554283
51.425798519000004,-0.7619172930717468,1.3547391891479492,0.009800056926906109
51.434073085,-0.7665431499481201,1.3544410467147827,0.009656554087996483
51.445654186000006,-0.7756192684173584,1.3539601564407349,0.009396242909133434
51.59539770000001,-0.7801215648651123,1.3537007570266724,0.009274168871343136
51.607385514,-0.7887927293777466,1.3530309200286865,0.008990062400698662
51.617548798,-0.79301917552948,1.3527196645736694,0.008935901336371899
51.778858871000004,-0.7972263097763062,1.3522719144821167,0.008931062184274197
51.786601909000005,-0.8013390302658081,1.3518565893173218,0.008943051099777222
51.798442217,-0.8054082989692688,1.3513610363006592,0.008975699543952942
51.807219288000006,-0.813443660736084,1.3504432439804077,0.009085710160434246
51.952334885000006,-0.8173814415931702,1.349963665008545,0.009137144312262535
51.960461470000006,-0.8212995529174805,1.3495064973831177,0.009189598262310028
51.973404324,-0.8251854777336121,1.349016785621643,0.009227266535162926
52.126375267,-0.8289567828178406,1.34848952293396,0.009255520068109035
52.134744939,-0.8365879058837891,1.3473907709121704,0.009452473372220993
52.143045105000006,-0.840245246887207,1.3467521667480469,0.009850719943642616
52.300157084000006,-0.8438243865966797,1.3459917306900024,0.010269790887832642
52.30795108900001,-0.8509339094161987,1.3445072174072266,0.01083290483802557
52.320492028000004,-0.8544423580169678,1.3438140153884888,0.011132066138088703
52.470635367,-0.8579566478729248,1.3431811332702637,0.011392113752663136
52.482965828000005,-0.8613792657852173,1.3425477743148804,0.011548293754458427
52.491175074000004,-0.868265688419342,1.3413832187652588,0.011791492812335491
52.502810128,-0.87168288230896,1.340834140777588,0.011835748329758644
52.653063578,-0.8751336932182312,1.340232014656067,0.011866029351949692
52.664588970000004,-0.8785227537155151,1.339722990989685,0.011861832812428474
