x,y,z
-0.024982312694191933,0.016758598387241364,0.3171730637550354
-0.03697247169911862,0.01630050684325397,0.33250572383403776
0.05103737006274819,0.11584240428820818,0.4478383753604791
0.23904721248564703,0.31538426443923473,0.6631709985115407
0.5270570553508427,0.577137955305646,0.9630611669918344
0.9150668979857658,0.7388918530822175,1.1629514654996052
1.3150669004727045,0.8006461814186582,1.2628419689586439
1.715066902566598,0.7907617384513763,1.2627335518927043
2.1150669040914747,0.8085567605010696,1.271366104238073
2.5150669047481102,0.8311094275185766,1.296732927227705
2.9150669039832224,0.8536681215296216,1.3239195251219291
3.3150669006478766,0.8761308937437469,1.3509835732217534
3.715066891904631,0.8985817149517208,1.3779956035650556
4.115066868342345,0.9210349622621585,1.4050062052654613
4.495246726685124,0.9435187972505961,1.4320538485663177
4.775426686299386,0.9660891329391007,1.4592056685829689
4.955606768910395,0.987675802195598,1.485174159029735
5.035787110305939,0.9992174023727957,1.4990585584625775
5.015968819218911,1.0001568305210284,1.5001886789286667
5.001176696435536,1.0000351114794495,1.500042253936226
4.999407161690412,0.999999137030601,1.4999989935118505
-0.024982312694191933,0.016758598387241364,0.3171730637550354
-0.03697247169911862,0.01630050684325397,0.33250572383403776
0.05103737006274819,0.11584240428820818,0.4478383753604791
0.23904721248564703,0.31538426443923473,0.6631709985115407
0.5270570553508427,0.577137955305646,0.9630611669918344
0.9150668979857658,0.7388918530822175,1.1629514654996052
1.3150669004727045,0.8006461814186582,1.2628419689586439
1.715066902566598,0.7907617384513763,1.2627335518927043
2.1150669040914747,0.8085567605010696,1.271366104238073
2.5150669047481102,0.8311094275185766,1.296732927227705
2.9150669039832224,0.8536681215296216,1.3239195251219291
3.3150669006478766,0.8761308937437469,1.3509835732217534
3.715066891904631,0.8985817149517208,1.3779956035650556
4.115066868342345,0.9210349622621585,1.4050062052654613
4.495246726685124,0.9435187972505961,1.4320538485663177
4.775426686299386,0.9660891329391007,1.4592056685829689
4.955606768910395,0.987675802195598,1.485174159029735
5.035787110305939,0.9992174023727957,1.4990585584625775
5.015968819218911,1.0001568305210284,1.5001886789286667
5.001176696435536,1.0000351114794495,1.500042253936226
4.999407161690412,0.999999137030601,1.4999989935118505
-0.026035843417048454,0.01641910895705223,0.3182610869407654
-0.03783651255071163,0.015987880621105434,0.3335051566362381
0.05036281908238728,0.11555664127865166,0.44874921776770577
0.23856215137646705,0.3151253646588812,0.6639932504829881
0.5267614841127509,0.5769414975515843,0.9636902396666654
0.9149608166185401,0.7387578372059586,1.163387359204208
1.3149608191051805,0.800574606968714,1.2630846845195478
1.7149608211986547,0.7906643334533802,1.2627831013690738
2.1149608227229137,0.8084588075823677,1.2715210522911744
2.5149608233785825,0.8310157370211246,1.2968781691666509
2.9149608226120507,0.8535787544110726,1.324035263935194
3.314960819273546,0.8760457600762468,1.3510697830112115
3.714960810522937,0.8985008039304425,1.3780526850152208
4.1149607869361065,0.9209582604197105,1.4050341869996827
4.4951354570865965,0.9434461636725316,1.4320525125055141
4.775310228713377,0.9660204207062163,1.4591747053532336
4.955485123753376,0.9876171047528244,1.4851223861604232
5.03566027913755,0.9992117915889595,1.4990530079424305
5.01583681734919,1.0001573525914618,1.5001890675774456
5.001163460044351,1.0000352907742995,1.5000424159356847
4.999411323348589,0.999999147298325,1.4999990071613423
-0.030828040093183517,0.014843781478703022,0.32332587242126465
-0.041748319566249845,0.014434739388525486,0.3402964785695076
0.047331401727291396,0.1140256863218817,0.4572670759632105
0.23641112368156258,0.3136165960923121,0.6742376442002367
0.5254908460775838,0.5758510647800869,0.9709474306945427
